0 6694 4 1;0 10882 2750;10882 2750 1
0 2920 1815 1007 7100 5681 2418 290 4 1;0 2430 9923 9995 13208 8865 10631 2430 13208 4427 2750;2430 9923 9995 13208 8865 10631 2430 13208 4427 2750 1
0 2920 1815 4149 1217 5555 1888 5007 5423 4 1;0 2430 934 8900 10998 2750;2430 934 8900 10998 2750 1
0 2920 1815 930 857 4289 2811 1241 4 1;0 2430 9923 88 9965 9721 1316 1267 2750;2430 9923 88 9965 9721 1316 1267 2750 1
0 2920 6379 1929 1473 4004 3794 6866 4 1;0 7778 1743 2430 8644 10615 9916 5181 12388 2750;7778 1743 2430 8644 10615 9916 5181 12388 2750 1
0 2920 6379 237 7101 3209 3814 5678 4 1;0 2430 3876 10631 8471 11348 9739 10318 2750;2430 3876 10631 8471 11348 9739 10318 2750 1
0 2920 2749 2920 1194 1637 441 454 496 4 1;0 2430 2602 10525 6526 12747 6942 13208 8879 2750;2430 2602 10525 6526 12747 6942 13208 8879 2750 1
0 2920 2749 1473 7101 196 6579 3751 1637 4584 4 1;0 2430 2602 10318 10598 7002 2750;2430 2602 10318 10598 7002 2750 1
0 2920 4942 5028 4149 5576 5396 4374 1230 4 1;0 4043 13396 12061 8201 2750;4043 13396 12061 8201 2750 1
0 2920 4252 3673 3 2 5631 2920 6965 4252 3233 2939 4 1;0 2430 3044 8655 4528 2430 313 9348 8655 13208 5230 2750;2430 3044 8655 4528 2430 313 9348 8655 13208 5230 2750 1
0 2920 4252 1473 1643 6797 1952 2418 4019 4 1;0 2430 9348 279 10527 7398 2430 13208 5306 2750;2430 9348 279 10527 7398 2430 13208 5306 2750 1
0 2920 4252 1023 1168 2881 4149 797 6523 4 1;0 2430 9348 1584 8822 2686 9506 12388 2670 2750;2430 9348 1584 8822 2686 9506 12388 2670 2750 1
0 2920 2881 3260 5576 4276 3437 4459 5576 5503 4 1;0 6770 6827 7377 2430 1717 11530 4613 2750;6770 6827 7377 2430 1717 11530 4613 2750 1
0 2920 2881 3453 3 2 5631 2418 5814 7026 141 4 1;0 2430 11530 3039 7898 12516 2430 1184 229 6634 2750;2430 11530 3039 7898 12516 2430 1184 229 6634 2750 1
0 2920 2881 4109 5576 4276 3437 5576 6205 4 1;0 13591 11378 2430 1717 11530 13208 12475 2750;13591 11378 2430 1717 11530 13208 12475 2750 1
0 2920 2881 5576 2705 2109 6704 4174 2418 6520 4 1;0 2430 1250 13236 5083 2430 13208 812 5836 10649 13208 6898 2750;2430 1250 13236 5083 2430 13208 812 5836 10649 13208 6898 2750 1
0 2920 6805 4149 1643 6631 1547 4369 4 1;0 2430 13677 4506 12388 8425 53 2750;2430 13677 4506 12388 8425 53 2750 1
0 2920 2592 5576 3741 3437 3143 2324 4 1;0 2430 11530 10867 7853 2680 13208 4683 2750;2430 11530 10867 7853 2680 13208 4683 2750 1
0 2920 7094 3013 2982 605 6574 3292 4 1;0 2430 3425 10215 5141 10219 54 13208 4780 2750;2430 3425 10215 5141 10219 54 13208 4780 2750 1
0 2920 6736 561 4211 3288 6501 4149 6579 4 1;0 2430 1924 1672 12496 4066 11442 1471 2750;2430 1924 1672 12496 4066 11442 1471 2750 1
0 2920 6736 561 4734 715 5555 2881 6579 4 1;0 2430 13707 9460 11096 4066 1471 7104 2750;2430 13707 9460 11096 4066 1471 7104 2750 1
0 2920 2783 363 4149 1152 3013 4648 4 1;0 2430 13040 5018 11536 8048 4571 8650 2750;2430 13040 5018 11536 8048 4571 8650 2750 1
0 2920 5877 6620 4149 4252 5315 3406 5681 4 1;0 2430 5188 9348 12828 12388 5072 2750;2430 5188 9348 12828 12388 5072 2750 1
0 2920 6040 5555 2180 3655 78 1547 4369 4 1;0 2430 13677 7014 8902 3259 2750;2430 13677 7014 8902 3259 2750 1
0 2920 6191 1970 3 2 3292 4289 4203 4 1;0 2430 5063 6447 8452 8037 6518 9721 7728 2750;2430 5063 6447 8452 8037 6518 9721 7728 2750 1
0 2920 3637 3292 167 2402 6568 2166 4 1;0 2430 411 7038 9739 2762 710 2688 4066 2954 2750;2430 411 7038 9739 2762 710 2688 4066 2954 2750 1
0 2920 4444 4189 1114 4149 1637 2763 1729 4 1;0 3722 8280 188 12747 6056 5942 13208 3158 2750;3722 8280 188 12747 6056 5942 13208 3158 2750 1
0 2920 3748 2920 3003 1815 6660 1637 375 672 4 1;0 2430 7614 2430 9281 13769 12388 3767 2750;2430 7614 2430 9281 13769 12388 3767 2750 1
0 2920 3748 4052 6316 4493 3437 2581 4 1;0 2430 7614 2430 8410 8425 10318 13208 11862 12388 2750;2430 7614 2430 8410 8425 10318 13208 11862 12388 2750 1
0 2920 3748 4738 2158 5217 6620 4149 6856 1473 4 1;0 2430 2603 13614 9281 1704 9916 9976 2750;2430 2603 13614 9281 1704 9916 9976 2750 1
0 2920 3748 3233 6504 1570 3655 4378 4 1;0 2430 7614 8655 13208 7123 4007 1332 2750;2430 7614 8655 13208 7123 4007 1332 2750 1
0 2920 3748 4189 6249 6750 6957 6579 5688 4 1;0 2430 2603 11096 2006 8644 1748 6409 401 2750;2430 2603 11096 2006 8644 1748 6409 401 2750 1
0 2920 3748 7101 6249 6330 1637 5367 1437 4 1;0 2430 2603 10318 1748 7038 5900 5873 2750;2430 2603 10318 1748 7038 5900 5873 2750 1
0 2920 1646 5684 4149 4845 4310 346 3026 4 1;0 2430 9948 8171 865 5428 7442 12542 2750;2430 9948 8171 865 5428 7442 12542 2750 1
0 2920 4578 2418 477 6568 1840 5728 4 1;0 2430 4898 5616 6642 2396 3651 2750;2430 4898 5616 6642 2396 3651 2750 1
0 2920 3961 2955 4149 6655 5576 924 4 1;0 2430 9651 5579 5670 2750;2430 9651 5579 5670 2750 1
0 2920 3961 2955 4149 6655 5576 924 4 1;0 2430 9348 5579 93 401 10223 2750;2430 9348 5579 93 401 10223 2750 1
0 2920 6620 4149 5898 4149 6866 4289 3637 973 4 1;0 2430 12646 11517 6765 1726 2750;2430 12646 11517 6765 1726 2750 1
0 2920 6620 4149 1815 6579 4605 7009 4 1;0 2430 7216 10371 13592 12772 6987 11053 2750;2430 7216 10371 13592 12772 6987 11053 2750 1
0 2920 5537 2505 6896 5211 5576 5847 4 1;0 2430 965 1584 2127 4550 13080 12388 2750;2430 965 1584 2127 4550 13080 12388 2750 1
0 2920 5537 5576 1547 1276 4149 5269 4374 2418 747 4 1;0 2430 11378 5293 12583 13208 12173 2750;2430 11378 5293 12583 13208 12173 2750 1
0 2920 5537 3655 1661 4149 4857 5576 981 4 1;0 2430 11127 401 748 8902 1561 2750;2430 11127 401 748 8902 1561 2750 1
0 2920 5537 2056 2380 4493 4149 1832 4 1;0 2430 10631 8032 8843 6926 2750;2430 10631 8032 8843 6926 2750 1
0 2920 1342 7101 4309 1646 4310 5576 720 2777 4 1;0 7300 10318 2482 341 8644 12276 2430 7925 2750;7300 10318 2482 341 8644 12276 2430 7925 2750 1
0 2920 5350 1733 7101 4775 4497 2918 4497 4189 4775 4 1;0 2430 6973 10318 5141 13396 8280 4806 10951 2750;2430 6973 10318 5141 13396 8280 4806 10951 2750 1
0 6901 2881 1637 5115 629 4149 5031 6355 4 1;0 2430 7216 11195 3095 808 13208 10585 2750;2430 7216 11195 3095 808 13208 10585 2750 1
0 6901 2881 4149 4411 5576 4019 5681 2418 5372 4 1;0 2430 12646 10624 7697 5306 9976 5967 2750;2430 12646 10624 7697 5306 9976 5967 2750 1
0 6901 2881 4149 5990 5039 7101 4374 3982 4 1;0 2430 12646 13396 10318 8056 2889 2750;2430 12646 13396 10318 8056 2889 2750 1
0 6901 2881 4149 6750 6957 5861 3206 4 1;0 13213 6567 10318 13208 137 2750;13213 6567 10318 13208 137 2750 1
0 3476 1152 3655 243 1733 2920 3000 6897 7101 4 1;0 210 9541 10318 9831 4336 10350 7501 2750;210 9541 10318 9831 4336 10350 7501 2750 1
0 3476 5898 5039 7101 4497 6290 4497 5576 6722 4 1;0 4336 4218 10318 12374 6430 1318 10316 2750;4336 4218 10318 12374 6430 1318 10316 2750 1
0 3476 3586 5039 4738 304 7101 1217 5641 4 1;0 10318 2988 4249 4336 13396 13614 10631 8017 2750;10318 2988 4249 4336 13396 13614 10631 8017 2750 1
0 3484 977 2542 2578 6579 3751 4 1;0 2430 2260 2626 1584 9405 12388 2750;2430 2260 2626 1584 9405 12388 2750 1
0 3484 5335 4174 5861 1766 4374 1970 4 1;0 10318 2893 13208 3185 12859 2430 8902 9915 2750;10318 2893 13208 3185 12859 2430 8902 9915 2750 1
0 3484 2887 3013 5643 2890 4 1;0 2430 2710 4949 11195 11972 50 2750;2430 2710 4949 11195 11972 50 2750 1
0 3484 5998 5555 5039 918 4374 4736 4 1;0 2430 3050 12388 10631 10240 7038 12973 2750;2430 3050 12388 10631 10240 7038 12973 2750 1
0 3484 7063 4644 4497 2920 1217 5056 4 1;0 10667 5350 6401 7898 3718 10735 8900 9923 12926 2750;10667 5350 6401 7898 3718 10735 8900 9923 12926 2750 1
0 3484 4942 1293 5576 4400 404 4 1;0 2430 10631 4333 1100 5530 8793 2750;2430 10631 4333 1100 5530 8793 2750 1
0 3484 2578 1637 6359 5211 3595 2491 4 1;0 2430 10631 3431 11062 7310 4868 9716 13208 6994 10219 2750;2430 10631 3431 11062 7310 4868 9716 13208 6994 10219 2750 1
0 3484 3905 2380 5576 5440 4374 2454 4 1;0 2430 8902 12036 4772 6076 157 365 5546 2750;2430 8902 12036 4772 6076 157 365 5546 2750 1
0 3484 3905 3 2 5631 1168 4942 5217 3587 4 1;0 2430 8902 12036 11801 2 12516 12496 8149 313 9281 13208 2750;2430 8902 12036 11801 2 12516 12496 8149 313 9281 13208 2750 1
0 3484 3905 4 2 2920 1815 346 4195 4 1;0 8902 12036 7898 2430 10446 7464 11195 13775 2750;8902 12036 7898 2430 10446 7464 11195 13775 2750 1
0 3484 199 2056 2380 4738 4149 1217 3814 4 1;0 2430 3228 10631 8032 11628 10688 2750;2430 3228 10631 8032 11628 10688 2750 1
0 3484 4746 3437 6891 6579 1098 3437 4964 4 1;0 2430 7966 12388 7034 1376 2750;2430 7966 12388 7034 1376 2750 1
0 4052 569 4493 4255 4 1;0 2430 2171 12388 8425 12377 13208 11862 2750;2430 2171 12388 8425 12377 13208 11862 2750 1
0 4052 6342 1473 2939 171 5678 4 1;0 2430 10631 4300 11991 11289 5230 2750;2430 10631 4300 11991 11289 5230 2750 1
0 1590 2920 1630 5576 720 3 2 2920 3288 4513 7101 4 1;0 2430 11016 9348 8644 327 10318 12388 2750;2430 11016 9348 8644 327 10318 12388 2750 1
0 1590 4738 1049 4513 4310 3 2 2777 2069 1276 3000 4 1;0 13811 11279 6145 12276 2430 7898 8644 11173 12388 2750;13811 11279 6145 12276 2430 7898 8644 11173 12388 2750 1
0 1590 7101 6856 5861 4276 3 2 7101 3884 2964 4 1;0 13811 10318 4057 5836 9638 11801 2 10318 8644 5141 768 2750;13811 10318 4057 5836 9638 11801 2 10318 8644 5141 768 2750 1
0 1855 6441 3437 4448 3 2 4749 5576 6716 4 1;0 10631 3023 11422 7199 7898 3698 2191 2750;10631 3023 11422 7199 7898 3698 2191 2750 1
0 252 5573 2372 5818 1473 4769 2631 6 1;0 8655 9923 9281 3726 4541 3931;8655 9923 9281 3726 4541 3931 1
0 6278 1570 5296 4149 5990 4203 1544 4 1;0 4313 7697 7728 10219 8900 6942 2750;4313 7697 7728 10219 8900 6942 2750 1
0 6278 1570 2856 3437 7101 4149 2837 4374 3673 4 1;0 10318 9037 8655 3536 1160 12388 2750;10318 9037 8655 3536 1160 12388 2750 1
0 6278 1570 930 4041 6646 3814 4149 5576 5445 4 1;0 5063 10688 6430 4179 4081 3465 8212 2750;5063 10688 6430 4179 4081 3465 8212 2750 1
0 6278 1570 3655 340 4374 5576 2264 4374 724 4 1;0 3302 13208 7534 8902 6711 2750;3302 13208 7534 8902 6711 2750 1
0 6278 993 2881 4738 3285 1637 1722 5681 1949 4 1;0 4304 13614 366 3855 8340 2750;4304 13614 366 3855 8340 2750 1
0 6278 4756 6652 3340 6069 5576 2726 4 1;0 29 12967 8795 313 13724 2750;29 12967 8795 313 13724 2750 1
0 5388 4806 5576 2182 4149 655 5886 4 1;0 6358 5978 11378 1410 13208 2750;6358 5978 11378 1410 13208 2750 1
0 5388 4339 3437 7101 1473 4189 1727 78 4 1;0 2895 10318 11096 157 1098 12388 2750;2895 10318 11096 157 1098 12388 2750 1
0 5388 4188 2164 4004 5007 709 4 1;0 5063 12116 7990 8723 5654 2750;5063 12116 7990 8723 5654 2750 1
0 5388 4188 1166 3178 4004 4189 1547 649 4 1;0 8280 3996 9853 12606 9923 7004 12388 2750;8280 3996 9853 12606 9923 7004 12388 2750 1
0 5388 7063 2622 4 2 6278 3003 4739 1216 4 1;0 12284 78 3110 7898 9281 283 5654 12388 2750;12284 78 3110 7898 9281 283 5654 12388 2750 1
0 5388 2069 3172 5861 5733 3673 2380 2691 4 1;0 5090 8655 8495 13707 10371 2750;5090 8655 8495 13707 10371 2750 1
0 5388 1166 4953 6363 4149 5576 2104 4 1;0 3042 3737 2465 10601 3826 5381 13101 2750;3042 3737 2465 10601 3826 5381 13101 2750 1
0 266 181 5681 5576 120 5826 4 1;0 1849 12668 10491 2750;1849 12668 10491 2750 1
0 379 4942 3942 6579 6350 4289 6933 4 1;0 12859 11096 12062 1584 1715 9721 6694 2750;12859 11096 12062 1584 1715 9721 6694 2750 1
0 379 5217 1005 4972 2720 6957 4211 4 1;0 11096 2028 11254 12147 8834 12388 2750;11096 2028 11254 12147 8834 12388 2750 1
0 3025 2670 1570 7074 4289 4914 4 1;0 4636 13208 1376 11378 12031 13545 9721 11614 12839 2750;4636 13208 1376 11378 12031 13545 9721 11614 12839 2750 1
0 3585 5537 5904 4525 4374 6790 4 1;0 8678 10631 5770 9998 4864 4752 11550 2750;8678 10631 5770 9998 4864 4752 11550 2750 1
0 5698 4174 5576 4163 3951 5326 5573 4 1;0 7434 13653 9011 11927 2750;7434 13653 9011 11927 2750 1
0 6027 1570 5576 6041 4040 1473 3000 5990 4 1;0 10527 11378 8494 4066 2889 13208 3910 2750;10527 11378 8494 4066 2889 13208 3910 2750 1
0 2384 1570 5576 3133 631 3437 6799 4 1;0 11009 11378 13442 5142 13208 4955 2750;11009 11378 13442 5142 13208 4955 2750 1
0 5999 1570 3013 1294 4969 2380 4310 4 1;0 5445 4147 2430 4629 10219 11378 10215 1551 13208 4429 2750;5445 4147 2430 4629 10219 11378 10215 1551 13208 4429 2750 1
0 6443 822 1314 389 3 2 4737 2380 1455 4 1;0 2430 13208 5710 4266 11998 12388 7898 8655 7216 149 2750;2430 13208 5710 4266 11998 12388 7898 8655 7216 149 2750 1
0 6443 3455 6420 2811 1322 4581 4 1;0 684 2430 2373 3920 12388 6061 8022 2750;684 2430 2373 3920 12388 6061 8022 2750 1
0 6443 3455 4548 394 4374 3233 6604 4 1;0 2430 1781 10631 8655 10307 11721 6401 2277 12388 2750;2430 1781 10631 8655 10307 11721 6401 2277 12388 2750 1
0 6443 3455 3285 4188 4149 6361 4009 4 1;0 2430 1781 13040 1799 7132 11623 2750;2430 1781 13040 1799 7132 11623 2750 1
0 6443 6116 4640 5555 5007 6568 709 4 1;0 9272 411 13083 10998 2750;9272 411 13083 10998 2750 1
0 6443 6116 6801 3457 4374 320 6779 4 1;0 2430 13208 328 10631 13236 13208 12938 153 3826 2750;2430 13208 328 10631 13236 13208 12938 153 3826 2750 1
0 6443 902 3344 6541 4149 1152 434 4 1;0 2430 13208 6909 965 11404 11378 11286 13208 2750;2430 13208 6909 965 11404 11378 11286 13208 2750 1
0 6443 1119 6660 4310 6897 4497 6124 4 1;0 2430 8496 12213 2430 2708 6432 2750;2430 8496 12213 2430 2708 6432 2750 1
0 6443 1119 6660 4310 6897 4497 6124 4 1;0 2430 4977 12213 2430 2708 6432 2750;2430 4977 12213 2430 2708 6432 2750 1
0 6443 5482 1570 7063 1964 7122 3012 4 1;0 2268 1015 2430 13208 5131 2710 1909 2750;2268 1015 2430 13208 5131 2710 1909 2750 1
0 6443 6936 1570 5210 4149 3405 2418 4987 3756 4 1;0 2430 13208 6747 7892 4308 2430 13208 6174 2750;2430 13208 6747 7892 4308 2430 13208 6174 2750 1
0 3717 3301 1023 6133 3 2 2920 2735 3163 4 1;0 13568 6926 6492 4849 7898 2430 2688 4726 6942 12388 2750;13568 6926 6492 4849 7898 2430 2688 4726 6942 12388 2750 1
0 2492 3552 3178 1570 504 1637 5946 4 1;0 11177 965 3118 11195 999 2750;11177 965 3118 11195 999 2750 1
0 2492 3552 3178 1570 504 1637 5946 4 1;0 11177 4516 11195 999 2750;11177 4516 11195 999 2750 1
0 4146 7068 560 3615 4374 5576 2857 4 1;0 12925 7312 5697 12963 12388 12433 2750;12925 7312 5697 12963 12388 12433 2750 1
0 4146 1276 5396 417 5576 5660 4 1;0 12925 3236 665 7210 9849 2750;12925 3236 665 7210 9849 2750 1
0 3709 605 6150 5576 2182 4775 147 4 1;0 1987 393 13208 10527 9678 4891 2750;1987 393 13208 10527 9678 4891 2750 1
0 4118 4211 3884 4739 4374 5576 5523 4 1;0 6192 6734 5141 5654 2750;6192 6734 5141 5654 2750 1
0 4118 4189 4742 1217 1637 6107 2580 4 1;0 10601 313 11096 9664 1757 12696 8568 2750;10601 313 11096 9664 1757 12696 8568 2750 1
0 2063 2543 1637 2544 4149 5576 924 4 1;0 3048 8410 10223 13208 93 11863 2750;3048 8410 10223 13208 93 11863 2750 1
0 2063 196 4310 4493 340 4149 6107 4 1;0 12762 2430 8425 3721 11862 12696 2750;12762 2430 8425 3721 11862 12696 2750 1
0 2063 196 4310 5861 6830 5235 4 1;0 12762 2430 10318 13208 1824 8948 2750;12762 2430 10318 13208 1824 8948 2750 1
0 2063 1194 2811 4995 3437 2567 1197 4 1;0 3048 7697 4898 12016 6515 8790 2750;3048 7697 4898 12016 6515 8790 2750 1
0 219 5505 2920 3399 653 4374 2253 4 1;0 11891 3316 6334 7210 2153 9998 8328 2750;11891 3316 6334 7210 2153 9998 8328 2750 1
0 1296 2920 2940 4149 346 2872 4 1;0 2084 2430 5729 6430 7464 2827 7708 2750;2084 2430 5729 6430 7464 2827 7708 2750 1
0 4057 1434 5039 1637 1755 4605 4 1;0 11686 13709 3568 4388 11604 2750;11686 13709 3568 4388 11604 2750 1
0 6184 6376 4111 4248 3437 320 3143 4 1;0 13236 7322 12827 8558 9191 10624 13208 10867 2750;13236 7322 12827 8558 9191 10624 13208 10867 2750 1
0 6184 504 5555 320 6116 5681 5576 3157 4 1;0 13236 4333 13236 4421 11124 2750;13236 4333 13236 4421 11124 2750 1
0 6184 2772 3814 4497 1216 4497 2109 6342 4211 4 1;0 13236 3155 10688 8644 4506 6430 12388 2750;13236 3155 10688 8644 4506 6430 12388 2750 1
0 6184 2799 1473 2418 223 5537 6467 4 1;0 13236 12933 2430 13208 8949 8902 6498 2750;13236 12933 2430 13208 8949 8902 6498 2750 1
0 6184 4391 5555 5576 6729 4149 1194 962 4 1;0 13236 9140 9976 5465 2750;13236 9140 9976 5465 2750 1
0 6184 1579 4484 5631 4705 4459 5576 1070 4 1;0 13236 8723 3963 2750;13236 8723 3963 2750 1
0 6184 6528 5576 3143 930 3828 2567 4 1;0 10812 10867 7853 10289 7171 2108 2750;10812 10867 7853 10289 7171 2108 2750 1
0 6184 4640 5555 5576 2085 4374 2418 2059 4 1;0 13236 11378 10055 885 731 13208 10527 2750;13236 11378 10055 885 731 13208 10527 2750 1
0 6184 3285 1637 3435 136 4149 2418 6067 4 1;0 13236 2161 6156 4147 2430 13208 888 2750;13236 2161 6156 4147 2430 13208 888 2750 1
0 6184 3285 3655 5365 1753 4 1;0 13236 13208 6746 8902 7894 2750;13236 13208 6746 8902 7894 2750 1
0 6184 1570 6376 1126 320 1066 4 1;0 13236 12834 11378 3634 9163 13236 13208 6587 2750;13236 12834 11378 3634 9163 13236 13208 6587 2750 1
0 6184 1570 2332 3712 2380 1637 3751 4 1;0 13236 9541 7442 9405 4739 12319 2750;13236 9541 7442 9405 4739 12319 2750 1
0 6184 1570 676 2380 320 1021 1109 4 1;0 13236 2710 9664 13236 1152 12388 13208 1994 2750;13236 2710 9664 13236 1152 12388 13208 1994 2750 1
0 6184 6148 320 4071 4374 1637 5995 5681 5576 4654 4 1;0 13236 7697 13236 13208 11240 10631 8535 10106 7550 886 2750;13236 7697 13236 13208 11240 10631 8535 10106 7550 886 2750 1
0 6184 4578 4248 3437 5576 4344 3368 713 4 1;0 13236 2654 1723 13208 1805 2750;13236 2654 1723 13208 1805 2750 1
0 6184 4578 5576 3751 5641 4149 5576 6980 4 1;0 13236 7697 8865 1123 12388 8985 2750;13236 7697 8865 1123 12388 8985 2750 1
0 6184 5537 4125 5555 5211 320 5866 4 1;0 13236 11378 10427 13236 13208 819 12916 13208 2750;13236 11378 10427 13236 13208 819 12916 13208 2750 1
0 6184 4582 978 4149 835 4529 4149 395 4 1;0 13236 5837 188 12388 7934 8149 6086 2750;13236 5837 188 12388 7934 8149 6086 2750 1
0 3324 977 4194 3817 5576 747 4 1;0 13236 3706 12803 5141 12453 12203 2750;13236 3706 12803 5141 12453 12203 2750 1
0 4818 2918 5688 4289 1049 5990 4149 7101 4 1;0 13236 2006 10951 7898 6145 13396 10318 2889 2750;13236 2006 10951 7898 6145 13396 10318 2889 2750 1
0 4818 2918 5688 4289 1049 5990 4149 7101 4 1;0 8982 10631 10951 7898 7707 5238 13396 13268 10219 196 2750;8982 10631 10951 7898 7707 5238 13396 13268 10219 196 2750 1
0 4818 2918 5688 4289 1049 5990 4149 7101 4 1;0 8982 10631 10951 7898 7707 5238 13396 10318 7853 10219 196 2750;8982 10631 10951 7898 7707 5238 13396 10318 7853 10219 196 2750 1
0 6961 4937 3285 2420 3 2 4937 5215 973 4 1;0 10881 8655 9923 3186 7898 8655 8902 63 8558 5306 2750;10881 8655 9923 3186 7898 8655 8902 63 8558 5306 2750 1
0 5354 1570 5217 387 5681 5576 6193 4 1;0 3506 10631 8244 8178 6228 2750;3506 10631 8244 8178 6228 2750 1
0 3203 3437 5684 6978 4149 1152 644 5296 4 1;0 4225 8425 12967 7592 12388 2750;4225 8425 12967 7592 12388 2750 1
0 2386 3285 2878 2418 4706 5211 672 4 1;0 5632 13669 12388 2430 13208 12893 2750;5632 13669 12388 2430 13208 12893 2750 1
0 2386 3285 2878 2418 4706 5211 672 4 1;0 5632 8070 12388 2430 13208 12893 2750;5632 8070 12388 2430 13208 12893 2750 1
0 2386 3285 5965 5454 5039 2418 3593 4 1;0 5632 4655 12388 2430 13208 5494 2750;5632 4655 12388 2430 13208 5494 2750 1
0 2089 3151 4393 2881 3143 4 1;0 9988 12005 8057 8900 6997 4566 2750;9988 12005 8057 8900 6997 4566 2750 1
0 3822 4529 6740 3233 4154 3884 4899 6541 4 1;0 12693 8655 13208 2150 10371 5967 2750;12693 8655 13208 2150 10371 5967 2750 1
0 3822 4529 6740 3 2 6526 4252 5576 720 4 1;0 8280 6076 5109 9348 7925 2750;8280 6076 5109 9348 7925 2750 1
0 247 3 2 5631 2920 1049 4857 7101 3655 1544 4 1;0 4147 7299 7898 12516 2430 4506 5884 10318 10219 13208 196 2750;4147 7299 7898 12516 2430 4506 5884 10318 10219 13208 196 2750 1
0 6416 1570 5037 4374 540 2712 4 1;0 9923 12645 1398 10219 10694 979 2750;9923 12645 1398 10219 10694 979 2750 1
0 3876 206 4289 1194 1218 6342 4 1;0 4479 418 551 8558 12213 59 4506 6430 10318 10219 196 2750;4479 418 551 8558 12213 59 4506 6430 10318 10219 196 2750 1
0 3063 4374 5576 6980 1570 5217 5337 4 1;0 3305 10631 12985 7682 2750;3305 10631 12985 7682 2750 1
0 2123 2532 1637 5803 3437 6515 3307 4 1;0 8289 1449 9995 13208 2965 2 13203 2750;8289 1449 9995 13208 2965 2 13203 2750 1
0 1763 1570 3655 3668 1155 6967 4 1;0 1602 10631 7036 7377 4007 4092 2750;1602 10631 7036 7377 4007 4092 2750 1
0 4275 2418 5817 6194 3254 4 1;0 2482 11378 2430 11849 13208 1232 2750;2482 11378 2430 11849 13208 1232 2750 1
0 1653 5660 977 3875 3673 3233 4964 4 1;0 6968 4982 12859 8655 9163 12388 2910 2750;6968 4982 12859 8655 9163 12388 2910 2750 1
0 1653 4607 1570 1166 4120 1637 5396 4 1;0 9855 10215 10527 986 10265 2750;9855 10215 10527 986 10265 2750 1
0 1653 4607 1570 1166 4120 1637 5396 4 1;0 11649 10215 10527 13659 2750;11649 10215 10527 13659 2750 1
0 1653 6485 1570 3406 4806 5576 1769 4 1;0 4500 8721 9996 2750;4500 8721 9996 2750 1
0 1653 5448 4582 4149 2773 5039 3233 4711 5681 4 1;0 8963 9424 12778 8644 13241 12388 2750;8963 9424 12778 8644 13241 12388 2750 1
0 1653 297 4708 4374 5576 229 4 1;0 10369 10631 13732 7377 5159 2750;10369 10631 13732 7377 5159 2750 1
0 1653 3530 4125 3233 634 4157 4 1;0 7607 9896 8655 13208 4552 2750;7607 9896 8655 13208 4552 2750 1
0 1653 6838 3884 7017 3714 5423 4 1;0 934 10176 3381 2750;934 10176 3381 2750 1
0 1653 2574 3739 3233 6116 3655 7072 4 1;0 6987 10867 4007 648 8655 13208 328 2750;6987 10867 4007 648 8655 13208 328 2750 1
0 1653 3143 1727 1293 4374 5576 1413 4 1;0 10867 10408 10631 12709 3503 12756 2750;10867 10408 10631 12709 3503 12756 2750 1
0 1653 1869 1194 6579 4066 1689 4 1;0 5322 11378 11367 10906 2342 12388 2750;5322 11378 11367 10906 2342 12388 2750 1
0 1653 3943 3576 4412 5537 5007 2670 4 1;0 2736 3524 2482 11709 1475 1301 12388 2750;2736 3524 2482 11709 1475 1301 12388 2750 1
0 1653 6019 4756 4149 1152 6541 3437 3015 4 1;0 2936 1515 9263 12388 2750;2936 1515 9263 12388 2750 1
0 1653 538 2705 4149 4382 1570 5211 946 4 1;0 3715 598 13208 1626 11378 2531 2750;3715 598 13208 1626 11378 2531 2750 1
0 1653 6685 5537 329 4374 3233 5558 4 1;0 3533 4849 8655 2671 8569 2750;3533 4849 8655 2671 8569 2750 1
0 1653 6861 1570 1637 3127 2380 3143 4 1;0 401 5422 11378 10867 10408 13208 6176 2750;401 5422 11378 10867 10408 13208 6176 2750 1
0 1653 4964 5920 3437 1637 7126 1570 6136 4 1;0 1457 13208 7090 2750;1457 13208 7090 2750 1
0 1653 661 7101 2475 4581 1570 2418 1119 4 1;0 10318 684 13305 13208 11289 10187 11378 2430 8496 2750;10318 684 13305 13208 11289 10187 11378 2430 8496 2750 1
0 1653 3619 3437 7019 1570 5681 5576 3757 4 1;0 10588 13208 4975 10631 11734 2750;10588 13208 4975 10631 11734 2750 1
0 1653 4862 6638 5555 5576 1261 6216 4 1;0 9967 1834 11954 2612 13208 6092 5311 5836 8178 2750;9967 1834 11954 2612 13208 6092 5311 5836 8178 2750 1
0 1653 4862 6638 5555 5576 1261 6216 4 1;0 5311 13208 1834 372 8178 12388 1246 2750;5311 13208 1834 372 8178 12388 1246 2750 1
0 1653 3733 4985 3697 5576 6685 4 1;0 12488 7707 4229 7812 6968 2750;12488 7707 4229 7812 6968 2750 1
0 1653 5777 5537 3275 5576 4820 6832 4 1;0 4476 1389 4757 7838 2750;4476 1389 4757 7838 2750 1
0 1653 2551 995 1570 1276 3155 6341 4 1;0 7812 789 12997 10631 1785 3355 9574 13208 3158 2750;7812 789 12997 10631 1785 3355 9574 13208 3158 2750 1
0 1653 3206 1570 1964 6275 2920 561 4 1;0 137 5619 2430 12646 13208 5049 2750;137 5619 2430 12646 13208 5049 2750 1
0 1653 6057 1727 6260 5576 6722 4 1;0 12714 7853 7969 5205 2750;12714 7853 7969 5205 2750 1
